ORDER,FAMILY,GENUS,SPECIES,DESCRIBER,YEAR,XREF,AUTHOR,YRPUBL,PUBL,VOL,PAGE,PAGE2,IDYRQUAL,MUSEUM,SOURCE,ANA,BAR,CAT,CLE,COR,CRU,GUA,MIG,NIC,ROS,NO,SO,COLLECTOR,MONTH,YRCOLL,NOSPEC,ECOLOGY,NOTES
Hymenoptera,Sphecidae,Solierella,albipes,(Ashmead),1899,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Solierella,arcuata,Williams,1950,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,,,,,,,x,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Solierella,bicolor,Williams,1950,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,47,,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Solierella,blaisdelli,(Bridwell),1920,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,47,,,,,,,x,,,x,,,,x,,,,0,,,,
Hymenoptera,Sphecidae,Solierella,clypeata ?,Williams,1950,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,47,,,,,,,x,,,,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Solierella,levis,Williams,1950,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,47,,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Solierella,peckhami,(Ashmead),1897,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,47,",53",,,,,,x,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Solierella,sayi,(Rohwer),1909,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,47,",54",,,,,,x,x,,x,,,,x,,,,0,,,,
Hymenoptera,Sphecidae,Solierella,sp.,,,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,47,,,,,,,x,,,,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Sphex,lucae,Saussure,1867,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,,,,,,,x,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Spilomena,sp.,,,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Steniolia,scolopacea,Handlirsch,1889,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,47,,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Stigmus,fulvipes,Fox,1892,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,,,,,,,x,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Stigmus,inordinatus inordinatus,Fox,1892,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,,,,,,,x,,,x,,,x,,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,aequalis,Fox,1894,as m. aequalis,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,aequalis,Fox,1894,,Pulawski,1988,Mem. Cal. Acad. Sci.,10,1,-211,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,alpestris,Rohwer,1908,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,alpestris,Rohwer,1908,,Pulawski,1988,Mem. Cal. Acad. Sci.,10,1,-211,,,,,x,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,amplus,Fox,1893,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,amplus,Fox,1894,,Pulawski,1988,Mem. Cal. Acad. Sci.,10,1,-211,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,apicalis,Fox,1893,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,apicalis,Fox,1893,,Pulawski,1988,Mem. Cal. Acad. Sci.,10,1,-211,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,clarconis,Viereck,1906,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,",53",,,,,,,,,,,x,x,x,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,clarconis,Viereck,1906,,Pulawski,1988,Mem. Cal. Acad. Sci.,10,1,-211,,,,,,,,,,,x,x,x,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,pauxillus,Fox,1894,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,,,,,,,,,,x,,,,x,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,pauxillus,Fox,1894,,Pulawski,1988,Mem. Cal. Acad. Sci.,10,1,-211,,,,,,,,,x,,,,x,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,sonorensis,(Cameron),1889,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,",53",,,,,,,,,x,,,,x,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,sonorensis,(Cameron),1889,,Pulawski,1988,Mem. Cal. Acad. Sci.,10,1,-211,,,,,,,,,x,,,,x,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,tarsatus,(Say),1823,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,",53",,,,,,,,,x,,x,x,x,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,tarsatus,(Say),1823,,Pulawski,1988,Mem. Cal. Acad. Sci.,10,1,-211,,,,,,,,x,x,,x,x,x,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,texanus,(Cresson),1872,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,",53",,,,,,x,x,,x,,,,x,,,,0,,,,
Hymenoptera,Sphecidae,Tachysphex,texanus,(Cresson),1872,,Pulawski,1988,Mem. Cal. Acad. Sci.,10,1,-211,,,,,,x,x,,x,,,,x,,,,0,,,,
Hymenoptera,Sphecidae,Tachytes,californicus,Bohart,1962,,Bohart,1962,Pan-Pac. Ent.,38,125,-126,,,lit,,,,,,x,,,,,,,,0,,,,not endemic
Hymenoptera,Sphecidae,Tachytes,californicus,Bohart,1962,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,46,,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Trypoxylon,sp.,,,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,47,,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Trypoxylon,tridentatum tridentatum,(Packard),1867,,Coville,1979,Pan-Pac. Ent.,55,73,,,,,,,,,,x,,,,,,,,0,,,,discusses presence of a midtib
Hymenoptera,Sphecidae,Trypoxylon,tridentatum tridentatum,(Packard),1867,,Coville,1982,Univ. Calif. Publ. Ent.,97,58,-61,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Sphecidae,Trypoxylon,tridentatum tridentatum,(Packard),1867,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,30,",47",,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Tiphiidae,Brachycistis,agama,Dalla Torre,1897,,Wasbauer,1966,Univ. Calif. Publ. Ent.,43,1,-96,,,,,,,,,x,,x,,,,,,0,,,,
Hymenoptera,Tiphiidae,Brachycistis,agama,Dalla Torre,1897,,Wasbauer,1968,Pan-Pac. Ent.,44,297,-299,,,,,,,,,x,,x,,x,,,,0,,,,
Hymenoptera,Tiphiidae,Paratiphia,nevadensis,Cameron,1905,,Allen,1968,Trans. Amer. Ent. Soc.,94,43,,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Tiphiidae,Paratiphia,sp.,,,as P. albilabris,Seavey,1892,Zoe,3,262,,,,,,,x,,,,,,,,,,Seavey,8,1892,,,
Hymenoptera,Torymidae,Torymus,fullawayi,(Huber),1927,,Grissell,1976,Univ. Calif. Publ. Ent.,79,1,-120,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Torymidae,Torymus,koebelei,(Huber),1927,,Grissell,1976,Univ. Calif. Publ. Ent.,79,1,-120,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Torymidae,Torymus,umbilicatus,(Gahan),1919,,Grissell,1976,Univ. Calif. Publ. Ent.,79,1,-120,,,,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Vespidae,Ancistrocerus,catskill halophila,(Viereck),1903,as Odynerus,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,291,,Bohart,,,,,x,,,x,,x,,,,,Cockerell,3,,,,
Hymenoptera,Vespidae,Ancistrocerus,lineativentris,Cameron,1906,as Odynerus,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,291,,Bohart,,,,,x,,,,,,,,,,Cockerell,3,,,found at Avalon,
Hymenoptera,Vespidae,Ancistrocerus,lineativentris,Cameron,1906,,Bequaert,1944,Ent. Amer.,23,225,-286,,,lit,,,x,,,,,,,,,,,0,,,,
Hymenoptera,Vespidae,Ancistrocerus,tigris cytainus,(Cameron),1906,as Odynerus,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,291,,Bohart,,,,,x,,,,,,,,,,Cockerell,3,,,,
Hymenoptera,Vespidae,Odynerus,sp.,,,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,291,,Bohart,,,,,x,,,,,,,,,,Cockerell,3,,,found at Pebbly Beach,
Hymenoptera,Vespidae,Parancistrocerus,declivatus,(Bohart),1948,,Bohart,1948,Proc. Calif. Acad. Sci. ser. 4,24,313,-332,,,lit,,,,,x,,,,,,,,,0,,,,
Hymenoptera,Vespidae,Polistes,fuscatus aurifer,Saussure,1853,as aurifer,Seavey,1892,Zoe,3,262,,,,,,,x,,,,,,,,,,Seavey,8,1892,,,
Hymenoptera,Vespidae,Polistes,fuscatus aurifer,Saussure,1853,as aurifer,Cameron,1905,Invert. Pac.,1,120,-132,,,,,,x,,,,,,,,,,,0,,,,
Hymenoptera,Vespidae,Polistes,fuscatus aurifer,Saussure,1853,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,291,,,,,,,x,,,,,,,,,,,0,,,,
Hymenoptera,Vespidae,Polistes,fuscatus aurifer,Saussure,1853,,Bohart & Bechtel,1957,Bull. Calif. Insect Surv.,4,73,-102,,,lit,,,x,,,x,,,,,,,,0,,,,
Hymenoptera,Vespidae,Pseudomasaris,edwardsii,(Cresson),1872,,Richards,1963,Univ. Calif. Publ. Ent.,27,283,-310,,,,,,x,,,,,,,,,,,0,,,,
Hymenoptera,Vespidae,Pterocheilus,trichogaster,Bohart,1940,,Bohart,1943,Ann. Ent. Soc. Amer.,33,162,-208,,,lit,,,x,,,,,,,,,,,0,,,,not endemic
Hymenoptera,Vespidae,Pterocheilus,trichogaster,Bohart,1940,,Bohart & Schuster,1972,Pan-Pac. Ent.,48,149,,,,lit,,,,,,x,,,,,,,,0,,,Fedtschenkia anthracina as par,
Hymenoptera,Vespidae,Stenodynerus,anatropus,"Bohart, R. M.",1944,,"Bohart, R. M.",1944,Pan-Pac. Ent.,20,72,,,,,,,,,,x,,,,,,,,,,,n. sp. (not TL),
Hymenoptera,Vespidae,Stenodynerus,blandus,Saussure,1870,as Odynerus,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,291,,Bohart,,,,,x,,,,,,,,,,Cockerell,3,,,found at Avalon,
Hymenoptera,Vespidae,Stenodynerus,blandus catalinae,Bohart,1943,,Bohart,1943,Bull. Brook. Ent. Soc.,38,6,-11,,,lit,,,x,,,,,,,,,,,0,,,,
Hymenoptera,Vespidae,Stenodynerus,sp.,,,,S. E. Miller & Davis,1986,Psyche,92,553,,,,,,,,,,,,,x,,,,Junak,5,1984,,sand dunes east of Corral Harb,
Hymenoptera,Vespidae,Vespula,pensylvanica,(Saussure),1857,,C.D.F. Miller,1961,Can. Ent. Suppl.,22,1,-52,,,,,,x,,,x,,,,,,,,0,,,,
Hymenoptera,Vespidae,Vespula,pensylvanica,(Saussure),1857,as occidentalis SYN,Johnson & Ledic,1918,Pom. Coll. J. Ent. & Zool.,10,23,-26,,,,,,x,,,,,,,,,,,0,,,,
Hymenoptera,Vespidae,Vespula,pensylvanica,(Saussure),1857,as occidentalis SYN,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,291,,,,,,,x,,,,,,,,,,,0,,,,
Hymenoptera,Vespidae,Vespula,pensylvanica,(Saussure),1857,,Bohart & Bechtel,1957,Bull. Calif. Insect Surv.,4,73,-102,,,lit,,,,,,x,,,,,,,,0,,,,
Hymenoptera,Vespidae,Vespula,pensylvanica,(Saussure),1857,MISID as diabolica,Seavey,1892,Zoe,3,262,,,,,,,x,,,,,,,,,,Seavey,8,1892,,,
Hymenoptera,Vespidae,Vespula,pensylvanica,(Saussure),1857,,Ruddock & Rohe,1968,Calif. Vector Views,15,3,-6,,,,,,x,,,,,,,,,,,0,,,,
Isoptera,Rhinotermitidae,Reticulitermes,hesperus,Banks,1920,,Hilton,1919,Pom. Coll. J. Ent. & Zool.,11,42,,,,,,,x,,,,,,,,,,,0,,,,
Isoptera,Rhinotermitidae,Reticulitermes,hesperus,Banks,1920,,Banks,1920,U.S. Nat. Mus. Bull.,108,173,,,,lit,,,x,,,,,,,,,,,0,,,,not endemic
Isoptera,Rhinotermitidae,Reticulitermes,sp.,,,,Hilton,1919,Pom. Coll. J. Ent. & Zool.,11,42,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Adelidae,Adela,flammeusella,Chambers,1876,,Powell,1969,J. Lepid. Soc.,23,211,-240,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Adelidae,Adela,flammeusella,Chambers,1876,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,82,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Adelidae,Adela,thorpella,Powell,1969,,Powell,1969,J. Lepid. Soc.,23,211,-240,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Adelidae,Adela,thorpella,Powell,1969,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,82,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Adelidae,Adela,trigrapha,Zeller,1876,,Powell,1969,J. Lepid. Soc.,23,211,-240,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Adelidae,Adela,trigrapha,Zeller,1876,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,82,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Arachnis,picta insularis,Clarke,1941,,Clarke,1940,Bull. S. Calif. Acad. Sci.,39,187,-188,,,,x,,,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Arachnis,picta insularis,Clarke,1941,,Comstock & Henne,1940,Bull. S. Calif. Acad. Sci.,39,189,-190,,,,x,,,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Arachnis,picta insularis,Clarke,1941,,Clarke,1941,Proc. U.S. Nat. Mus.,91,59,-71,,,,x,,,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Arachnis,picta insularis,Clarke,1941,,Comstock,1942,Bull. S. Calif. Acad. Sci.,41,83,-85,,,,x,,,,,x,,,,x,,,,0,,,,TL ana
Lepidoptera,Arctiidae,Arachnis,picta insularis,Clarke,1941,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,,,,,x,,,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Arachnis,picta meadowsi,Comstock,1942,as picta,Meadows,1938,Bull. S. Calif. Acad. Sci.,37,136,,,,,,,x,,,,,,,,,,Cockerell,6,1938,,,
Lepidoptera,Arctiidae,Arachnis,picta meadowsi,Comstock,1942,as picta,Clarke,1941,Proc. U.S. Nat. Mus.,91,59,-71,,,,,,x,,,,,,,,,,,0,,2,,unnamed race
Lepidoptera,Arctiidae,Arachnis,picta meadowsi,Comstock,1942,,Comstock,1942,Bull. S. Calif. Acad. Sci.,41,83,-85,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Arachnis,picta meadowsi,Comstock,1942,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Cisthene,dorsimacula,Dyar,1904,,Meadows,1938,Bull. S. Calif. Acad. Sci.,37,134,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Cisthene,faustinula,(Boisduval),1869,,Meadows,1938,Bull. S. Calif. Acad. Sci.,37,134,,,,,,,x,,,,,,,,,,,0,,,fairly common with C. conjunct,
Lepidoptera,Arctiidae,Cisthene,faustinula,(Boisduval),1869,,Knowlton,1967,Trans. Amer. Ent. Soc.,93,41,-100,,,,,,x,,,,,,,x,,,,0,,,,
Lepidoptera,Arctiidae,Cisthene,liberomacula,(Dyar),1904,,Knowlton,1967,Trans. Amer. Ent. Soc.,93,41,-100,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Cisthene,sp.,,,MISID as conjuncta,Meadows,1938,Bull. S. Calif. Acad. Sci.,37,134,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Crambidia,suffusa,Barnes & McDunnough,1912,MISID as lithosioides,Meadows,1938,Bull. S. Calif. Acad. Sci.,37,134,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Ctenucha,brunnea,Stretch,1872,,Comstock & Dammers,1941,Bull. S. Calif. Acad. Sci.,40,11,-12,,,,,,,,,,,,,x,,,,0,,,,
Lepidoptera,Arctiidae,Estigmene,acrea,Drury,1773,,Meadows,1938,Bull. S. Calif. Acad. Sci.,37,136,,,,,,,x,,,,,,,,,,Cockerell,6,1938,,,
Lepidoptera,Arctiidae,Estigmene,sp.,,,,Remington,1971,Discovery,7,13,,,,,,,,,,x,,,,,,,,0,,,moth of wooly bear catapillar,
Lepidoptera,Arctiidae,Grammia,nevadensis,(Grote & Robinson),1866,as Apantesis,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,82,,,,,,,,x,,x,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Grammia,nevadensis complex,(Grote & Robinson),1866,as Apantesis,Meadows,1938,Bull. S. Calif. Acad. Sci.,37,135,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Grammia,spp.,,,,Ferguson,1985,Ent.,3,181,-275,,,,,,,,,,,,,,,,,0,,,,Channel Islands
Lepidoptera,Arctiidae,Hemihyalea,edwardsii,(Packard),1864,,Cockerell,1938,Univ. Colorado Stud.,26,16,,,,,,,x,,,,,,,,,,Meadows,0,,,,new mutation
Lepidoptera,Arctiidae,Hemihyalea,edwardsii,(Packard),1864,as edwardsii var. ochrous SYN,Meadows,1938,Bull. S. Calif. Acad. Sci.,37,133,-136,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Hemihyalea,edwardsii,(Packard),1864,,Meadows,1938,Bull. S. Calif. Acad. Sci.,37,134,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Hemihyalea,edwardsii,(Packard),1864,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,82,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Lophocampa,indistincta,(Barnes & McDunnough,1910,as Halisidota,Barnes & McDunnough,1910,Can. Ent.,42,208,-213,,USNM,lit,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Lophocampa,indistincta,(Barnes & McDunnough,1910,as Halisidota,Barnes & McDunnough,1912,Cont. Nat. Hist. Lep. N. Amer.,1,1,-57,,,lit,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Lophocampa,indistincta,(Barnes & McDunnough,1910,as JRSYN of H. bicolor MISID,Hampson,1920,Brit. Mus. Nat. Hist. London,,1,-619,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Lophocampa,indistincta,(Barnes & McDunnough,1927,as Halisidota,Barnes & Benjamin,1927,Pan-Pac. Ent.,4,87,-89,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Lophocampa,indistincta,(Barnes & McDunnough,1910,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,-81,,,,x,,x,,,x,,,,?,,,,0,,,,
Lepidoptera,Arctiidae,Notarctia,proxima,(Guerin-Meneville),1844,as Apantesis,Meadows,1938,Bull. S. Calif. Acad. Sci.,37,135,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Arctiidae,Notarctia,proxima,(Guerin-Meneville),1844,as Apantesis,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,81,,,,,,,,,,x,,,x,,,,,0,,,,
Lepidoptera,Arctiidae,Spilosoma,sp.,,,,Howard,1889,Proc. U. S. Nat. Mus.,12,185,-216,,,,,,,x,,,,,,,,,,0,,,,
Lepidoptera,Blastobasidae,Holcocera,phenacocci,Braun,1927,,Braun,1927,Ent. News,38,118,,,,lit,,,x,,,,,,,,,,,0,,,,predaceous on Phenacoccus cole
Lepidoptera,Blastobasidae,Holcocera,phenacocci,Braun,1927,,Cockerell,1938,Univ. Colorado Stud.,26,16,,,,,,,x,,,,,,,,,,,0,,,found at Avalon,
Lepidoptera,Blastobasidae,Holcocera,phenacocci,Braun,1927,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Copromorphidae,Lotisma,trigonana trigonana,(Walsingham),1879,,Heppner,1986,Pan-Pac. Ent.,62,273,-288,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Cosmopterigidae,Stilbosis,dulcedo,(Hodges),1964,as Aeaea,Opler,1974,Univ. Calif. Publ. Ent.,75,64,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Cossidae,Givira,marga,Barnes & McDunnough,1910,,Barnes & McDunnough,1910,Cont. Nat. Hist. Lep. N. Amer.,1,18,,,,lit,,,x,,,,,,,,,,,0,,,,redescription
Lepidoptera,Cossidae,Givira,marga,Barnes & McDunnough,1910,,Barnes & McDunnough,1910,Ent. News,21,463,-466,,USNM,lit,,,x,,,,,,,,,,,0,,2,,
Lepidoptera,Cossidae,Givira,marga,Barnes & McDunnough,1910,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,79,,,LACM,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Cossidae,Givira,marga,Barnes & McDunnough,1910,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,82,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Crambidae,Dicymolomia,metalliferalis,(Packard),1873,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,293,,Heinrich,,,,,,,,,,,x,,,,,0,,,,
Lepidoptera,Crambidae,Euchromius,ocellus,(Haworth),1811,,Schouten,1992,Tijds. Ent.,135,210,,,,,,,,,,,,,,,,,,,,,,unstated isls.-map
Lepidoptera,Crambidae,Evergestis,angustalis catalinae,Munroe,1973,,Munroe,1973,Moths Amer. N. Mexico,13.1C,0,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Crambidae,Evergestis,angustalis catalinae,Munroe,1974,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Crambidae,Hellula,rogatalis,(Hulst),1886,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,77,,,,,,,,,,,,,,,,,,0,,,,islands?
Lepidoptera,Crambidae,Microcrambus,copelandi,Klots,1968,,Klots,1968,J. New York Ent. Soc.,76,11,,,,,,,x,,,x,,,,,,,,0,,,,
Lepidoptera,Crambidae,Microcrambus,copelandi,Klots,1968,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,79,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Crambidae,Nomophila,nearctica,Munroe,1973,MISID as noctuella,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,293,,,,,,,,x,,,,,,,,,Scott,0,,,,
Lepidoptera,Crambidae,Udea,berberalis,(Barnes & McDunnough,1918,,Munroe,1966,Mem. Ent. Soc. Can.,49,1,-57,,,,x,,,,,x,,,,,,,,0,,,,
Lepidoptera,Crambidae,Uresiphita,reversalis,(Guenee),1854,,Powell,1992,Pan-Pac. Ent.,68,114,,,,,,,x,,,,,,,,,,,,,,intro. by 1978,
Lepidoptera,Crambidae,Uresiphita,reversalis,(Guenee),1854,,Mastro,1993,Third Calif. Is. Symp.,,105,-114,,,,,,x,,,,,,,,,,,,,,,
Lepidoptera,Dioptidae,Phryganidia,californica,Packard,1864,,J.S. Miller,1987,Proc. Ent. Soc. Wash.,89,303,-321,,,,x,,x,,,x,,,,x,,,,0,,,,
Lepidoptera,Eriocraniidae,Dyseriocrania,auricyanea,(Walsingham),1882,as cyanosparsella,Opler,1974,Univ. Calif. Publ. Ent.,75,64,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Eriocraniidae,Dyseriocrania,auricyanea,(Walsingham),1882,as cyanosparsella SYN,D. Davis,1978,Smith. Cont. Zool.,251,1,-131,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Eriocraniidae,Eriocraniella,aurosparsella,(Walsingham),1880,,Opler,1974,Univ. Calif. Publ. Ent.,75,64,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Eriocraniidae,Eriocraniella,aurosparsella,(Walsingham),1880,,D. Davis,1978,Smith. Cont. Zool.,251,1,-131,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Gelechiidae,Anacampsis,lacteusochrella,(Chambers),1875,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,82,,,,,,,,,,x,,,,,,,,0,,,Eremocarpos as host,
Lepidoptera,Gelechiidae,Coleotechnites,sp.,Hodges,,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,,,,,,,,x,,x,,,,,,,,0,,,,
Lepidoptera,Gelechiidae,Coleotechnites,sp.,,,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,79,-81,,,,,,,x,,x,,,,,,,,0,,,larvae feed on Lyonothamnus,
Lepidoptera,Gelechiidae,Dichomeris,delotella,Busck,1909,,Hodges,1986,Moths Amer. N. Mex.,7.1,0,-195,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Gelechiidae,Rifseria,fuscotaeniaella,(Chambers),1878,,Hodges,1966,Proc. U.S. Nat. Mus.,119,1,-66,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Gelechiidae,Telphusa,sedulitella,(Busck),1910,as Adrasteia,Opler,1974,Univ. Calif. Publ. Ent.,75,64,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Gelechiidae,Trichotaphe,sp.,Hodges,,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,,,,,,,,,,x,,,,,,,,0,,,,
