source,order,family,genus,subgenus,specificEp,scientificName,yearpub,PUBL,year,month,Anacapa,Santa Barbara,Santa Catalina,San Clemente,Santa Cruz,San Miguel,San Nicholas,Santa Rosa 
lit,Hymenoptera,Halictidae,Lasioglossum,,sisymbrii,Lasioglossum sisymbrii,1986,Smith. Cont. Zool.,,,1,,1,,,,,
lit,Hymenoptera,Halictidae,Lasioglossum,,titusi,Lasioglossum titusi,1985,Ent. Calif. Ch. Isls. Proc.,1978,8,1,,,,,,,
lit,Hymenoptera,Halictidae,Lasioglossum,,titusi,Lasioglossum titusi,1985,Ent. Calif. Ch. Isls. Proc.,,,1,,,,,,,
lit,Hymenoptera,Halictidae,Lasioglossum,,titusi,Lasioglossum titusi,1986,Psyche,,,,,,,,1,,
lit,Hymenoptera,Halictidae,Lasioglossum,,titusi,Lasioglossum titusi,1986,Smith. Cont. Zool.,,,1,,,,1,1,,1
lit,Hymenoptera,Halictidae,Sphecodes,,nigricans miguelensis,Sphecodes nigricans miguelensis,1940,Bull. S. Calif. Acad. Sci.,1939,7,,,,,,1,,
lit,Hymenoptera,Halictidae,Sphecodes,,nigricans miguelensis,Sphecodes nigricans miguelensis,1941,Bull. S. Calif. Acad. Sci.,,,,,,,,1,,
lit,Hymenoptera,Halictidae,Sphecodes,,nigricans miguelensis,Sphecodes nigricans miguelensis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,1,,
lit,Hymenoptera,Halictidae,Sphecodes,,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Halictidae,Sphecodes,,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,1
lit,Hymenoptera,Halictidae,Sphecodes,,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,1
lit,Hymenoptera,Halictidae,Sphecodes,,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,,,,
lit,Hymenoptera,Halictidae,Sphecodes,,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,1,
lit,Hymenoptera,Halictidae,Sphecodes,,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,1,
lit,Hymenoptera,Ichneumonidae,,,,,1986,Psyche,,,,,,,,1,,
lit,Hymenoptera,Ichneumonidae,Anisobas,,,,1987,Atala,,,,,1,,,,,
lit,Hymenoptera,Ichneumonidae,Apistephialtes,,nucicola,Apistephialtes nucicola,1960,Bull. U.S. Nat. Mus.,,,,,1,,,,,
lit,Hymenoptera,Ichneumonidae,Aritranis,,imitator,Aritranis imitator,1962,Bull. U.S. Nat. Mus.,,,,,1,,,,,
lit,Hymenoptera,Ichneumonidae,Compsocryptus,,calipterus,Compsocryptus calipterus,1962,Bull. U.S. Nat. Mus.,,,,,1,,,,,
lit,Hymenoptera,Ichneumonidae,Compsocryptus,,resolutus,Compsocryptus resolutus,1962,Bull. U.S. Nat. Mus.,,,,,,1,,,,1
lit,Hymenoptera,Ichneumonidae,Compsocryptus,,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,1,,,,
lit,Hymenoptera,Ichneumonidae,Glypta,,franciscana,Glypta franciscana,1988,Mem. Amer. Ent. Inst.,,,,,1,,1,,,
lit,Hymenoptera,Ichneumonidae,Glypta,,rufiscutellaris,Glypta rufiscutellaris,1988,Mem. Amer. Ent. Inst.,,,,,,,1,,,
lit,Hymenoptera,Ichneumonidae,Homotropus,,decoratus,Homotropus decoratus,1982,"Tech. Rep., Allan Hancock, USC",,,,,,1,,,,
lit,Hymenoptera,Ichneumonidae,Hoplismenus,,,,1991,Herp. Monographs,,,,1,,,,,,
lit,Hymenoptera,Ichneumonidae,Idiolispa,,analis ignea,Idiolispa analis ignea,1962,Bull. U.S. Nat. Mus.,,,,,,,1,,,
lit,Hymenoptera,Ichneumonidae,Itamoplex,,albitarsis,Itamoplex albitarsis,1945,Amer. Midl. Nat.,,,,,,,1,,,
lit,Hymenoptera,Ichneumonidae,Itamoplex,,albitarsis,Itamoplex albitarsis,1962,Bull. U.S. Nat. Mus.,,,,,,,1,,,
lit,Hymenoptera,Ichneumonidae,Itamoplex,,albitarsis,Itamoplex albitarsis,1962,Bull. U.S. Nat. Mus.,,,,,1,,,,,
lit,Hymenoptera,Ichneumonidae,Macrojoppa,,,,1991,Herp. Monographs,,,,1,,,,,,
lit,Hymenoptera,Ichneumonidae,Mesochorus,,,,1987,Atala,,,,,1,,1,,,
lit,Hymenoptera,Ichneumonidae,Netelia,(Netelia),brevicorns temporalis,Netelia brevicorns temporalis,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,Hymenoptera,Ichneumonidae,Netelia,(Netelia),leo arizonensis,Netelia leo arizonensis,1938,Lloydia,,,,,,,1,,,
lit,Hymenoptera,Ichneumonidae,Ophion,,,,1938,Bull. S. Calif. Acad. Sci.,,,,,1,,,,,
lit,Hymenoptera,Ichneumonidae,Scambus,(Scambus),aplopappi,Scambus aplopappi,1960,Bull. U.S. Nat. Mus.,,,,,1,,,,,
lit,Hymenoptera,Ichneumonidae,Therion,,californicum,Therion californicum,1977,Univ. Calif. Publ. Ent.,,,,,,,,,,
lit,Hymenoptera,Ichneumonidae,Trychosis,,reflexa,Trychosis reflexa,1962,Bull. U.S. Nat. Mus.,,,,,,,1,,,
lit,Hymenoptera,Megachilidae,Anthidium,,collectum,Anthidium collectum,1938,Trans. S. Diego Soc. Nat. Hist,,,,1,,,,,,
lit,Hymenoptera,Megachilidae,Anthidium,,collectum,Anthidium collectum,1939,Proc. Calif. Acad. Sci. ser.4,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Anthidium,,collectum,Anthidium collectum,1939,Bull. S. Calif. Acad. Sci.,1939,4,,,,1,,,,
lit,Hymenoptera,Megachilidae,Anthidium,,collectum,Anthidium collectum,1940,Proc. Sixth Pac. Sci. Cong.,,,,1,,,,,,
lit,Hymenoptera,Megachilidae,Anthidium,,collectum,Anthidium collectum,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Anthidium,,collectum,Anthidium collectum,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,1,,,,
lit,Hymenoptera,Megachilidae,Anthidium,,collectum,Anthidium collectum,1968,Bull. Calif. Ins. Survey,,,,1,1,1,,,,
lit,Hymenoptera,Megachilidae,Anthidium,,collectum,Anthidium collectum,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,1,,,1
lit,Hymenoptera,Megachilidae,Anthidium,,emarginatum,Anthidium emarginatum,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Anthidium,,maculosum,Anthidium maculosum,1925,Proc. Calif. Acad. Sci. ser. 4,,,1,,,,,,,
lit,Hymenoptera,Megachilidae,Anthidium,,maculosum,Anthidium maculosum,1940,Proc. Sixth Pac. Sci. Cong.,,,1,,,,,,,
lit,Hymenoptera,Megachilidae,Anthidium,,maculosum,Anthidium maculosum,1985,Ent. Calif. Ch. Isls. Proc.,1978,8,1,,,,,,,
lit,Hymenoptera,Megachilidae,Anthidium,,maculosum,Anthidium maculosum,1985,Ent. Calif. Ch. Isls. Proc.,,,1,,,,1,,,
lit,Hymenoptera,Megachilidae,Anthidium,,palliventre,Anthidium palliventre,1925,Proc. Calif. Acad. Sci. ser. 4,,,,,,,,1,,
lit,Hymenoptera,Megachilidae,Anthidium,,palliventre,Anthidium palliventre,1937,Pan-Pac. Ent.,1937,7,,,,,,1,,
lit,Hymenoptera,Megachilidae,Anthidium,,palliventre,Anthidium palliventre,1939,Proc. Calif. Acad. Sci. ser.4,,,,,,,,1,,
lit,Hymenoptera,Megachilidae,Anthidium,,palliventre,Anthidium palliventre,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,1,,
lit,Hymenoptera,Megachilidae,Anthidium,,palliventre,Anthidium palliventre,1968,Bull. Calif. Ins. Survey,,,,,,,,1,,
lit,Hymenoptera,Megachilidae,Anthidium,,palliventre,Anthidium palliventre,1986,Psyche,,,,,,,,1,,
lit,Hymenoptera,Megachilidae,Anthocopa,,copelandica albomarginata,Anthocopa copelandica albomarginata,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Megachilidae,Ashmeadiella,,cactorum basalis,Ashmeadiella cactorum basalis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Megachilidae,Ashmeadiella,,californica californica,Ashmeadiella californica californica,1985,Ent. Calif. Ch. Isls. Proc.,,,1,1,,,,,1,
lit,Hymenoptera,Megachilidae,Ashmeadiella,,californica californica,Ashmeadiella californica californica,1985,Ent. Calif. Ch. Isls. Proc.,1978,8,1,,,,,,,
lit,Hymenoptera,Megachilidae,Ashmeadiella,,chumashae,Ashmeadiella chumashae,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,Hymenoptera,Megachilidae,Ashmeadiella,,chumashae,Ashmeadiella chumashae,1985,J. Kansas Ent. Soc.,,,,,,,1,,,1
lit,Hymenoptera,Megachilidae,Ashmeadiella,,timberlakei timberlakei,Ashmeadiella timberlakei timberlakei,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Megachilidae,Chelostomopsis,,rubifloris,Chelostomopsis rubifloris,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Megachilidae,Coelioxys,,octodentata,Coelioxys octodentata,1939,Bull. S. Calif. Acad. Sci.,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Coelioxys,,octodentata,Coelioxys octodentata,1939,Bull. S. Calif. Acad. Sci.,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Coelioxys,,octodentata,Coelioxys octodentata,1939,Proc. Calif. Acad. Sci. ser.4,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Coelioxys,,octodentata,Coelioxys octodentata,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,Hymenoptera,Megachilidae,Dioxys,,pomonae pomonae,Dioxys pomonae pomonae,1938,Ann. & Mag. Nat. Hist.,1938,3,,,1,,,,,
lit,Hymenoptera,Megachilidae,Dioxys,,pomonae pomonae,Dioxys pomonae pomonae,1939,Proc. Calif. Acad. Sci. ser.4,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Dioxys,,pomonae pomonae,Dioxys pomonae pomonae,1958,Univ. Calif. Publ. Ent.,,,,,1,,1,,,
lit,Hymenoptera,Megachilidae,Dioxys,,pomonae pomonae,Dioxys pomonae pomonae,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,Hymenoptera,Megachilidae,Hoplitis,(Cyrtosmia),hypocrita,Hoplitis hypocrita,1938,Ann. & Mag. Nat. Hist.,1938,4,,,1,,,,,
lit,Hymenoptera,Megachilidae,Hoplitis,(Cyrtosmia),hypocrita,Hoplitis hypocrita,1939,Proc. Calif. Acad. Sci. ser.4,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Hoplitis,(Cyrtosmia),hypocrita,Hoplitis hypocrita,1947,Bull. Amer. Mus. Nat. Hist.,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Hoplitis,(Cyrtosmia),hypocrita,Hoplitis hypocrita,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Megachile,,brevis brevis,Megachile brevis brevis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Megachilidae,Megachile,,,,1903,Psyche,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Megachile,,,,1939,Proc. Calif. Acad. Sci. ser.4,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Megachile,(Argyropile),parallela,Megachile parallela,1937,Trans. Amer. Ent. Soc.,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Megachile,(Argyropile),parallela,Megachile parallela,1980,Smith. Cont. Zool.,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Megachile,(Argyropile),parallela,Megachile parallela,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,Hymenoptera,Megachilidae,Megachile,(Litomegachile),coquilletti,Megachile coquilletti,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,1
lit,Hymenoptera,Megachilidae,Osmia,,,,1939,Proc. Calif. Acad. Sci. ser.4,,,,,,,,1,,
lit,Hymenoptera,Megachilidae,Osmia,(Acanthosmioides),nigrobarbata,Osmia nigrobarbata,1924,Proc. Calif. Acad. Sci. ser.4,,,,,,,,1,,
lit,Hymenoptera,Megachilidae,Osmia,(Acanthosmioides),nigrobarbata,Osmia nigrobarbata,1939,Mem. Ent. Soc. Wash.,,,,,,,,1,,
lit,Hymenoptera,Megachilidae,Osmia,(Acanthosmioides),nigrobarbata,Osmia nigrobarbata,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,Hymenoptera,Megachilidae,Osmia,(Cephalosmia),californica,Osmia californica,1924,Proc. Calif. Acad. Sci. ser.4,,,,,,,1,,,
lit,Hymenoptera,Megachilidae,Osmia,(Cephalosmia),californica,Osmia californica,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,Hymenoptera,Megachilidae,Osmia,(Chenosmia),calla,Osmia calla,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,Hymenoptera,Megachilidae,Osmia,(Chenosmia),clarescens,Osmia clarescens,1924,Proc. Calif. Acad. Sci. ser. 4,,,,,,,1,,,
lit,Hymenoptera,Megachilidae,Osmia,(Chenosmia),clarescens,Osmia clarescens,1938,Ann. & Mag. Nat. Hist.,1938,4,,,1,,,,,
lit,Hymenoptera,Megachilidae,Osmia,(Chenosmia),clarescens,Osmia clarescens,1939,Bull. S. Calif. Acad. Sci.,1939,4,,,,1,,,,
lit,Hymenoptera,Megachilidae,Osmia,(Chenosmia),clarescens,Osmia clarescens,1939,Proc. Calif. Acad. Sci. ser.4,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Osmia,(Chenosmia),clarescens,Osmia clarescens,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,1,,,,
lit,Hymenoptera,Megachilidae,Osmia,(Chenosmia),clarescens,Osmia clarescens,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,1,,,
lit,Hymenoptera,Megachilidae,Osmia,(Chenosmia),cobaltina,Osmia cobaltina,1939,Bull. S. Calif. Acad. Sci.,1939,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Osmia,(Chenosmia),kincaidii,Osmia kincaidii,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,Hymenoptera,Megachilidae,Osmia,(Chenosmia),regulina,Osmia regulina,1938,Ann. & Mag. Nat. Hist.,1938,4,,,1,,,,,
lit,Hymenoptera,Megachilidae,Osmia,(Chenosmia),regulina,Osmia regulina,1939,Proc. Calif. Acad. Sci. ser.4,,,,,1,,,,,
lit,Hymenoptera,Megachilidae,Osmia,(Chenosmia),trevoris,Osmia trevoris,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,1,,1
lit,Hymenoptera,Megachilidae,Osmia,(Chenosmia),tristella,Osmia tristella,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Megachilidae,Osmia,(Monilosmia),albolateralis,Osmia albolateralis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,1,,1
lit,Hymenoptera,Megachilidae,Osmia,(Monilosmia),gabrielis,Osmia gabrielis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Megachilidae,Osmia,(Mystacosmia),nemoris,Osmia nemoris,1939,Bull. S. Calif. Acad. Sci.,1939,5,,,,,,1,,
lit,Hymenoptera,Megachilidae,Osmia,(Mystacosmia),nemoris,Osmia nemoris,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,Hymenoptera,Megachilidae,Stelis,,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Mutillidae,Brachycistis,,atrata,Brachycistis atrata,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,1,,
lit,Hymenoptera,Mutillidae,Dasymutilla,,aletina,Dasymutilla aletina,NA,,,,,,,,,,,
lit,Hymenoptera,Mutillidae,Dasymutilla,,aureola,Dasymutilla aureola,1892,Zoe,1892,8,,,1,,,,,
lit,Hymenoptera,Mutillidae,Dasymutilla,,aureola pacifica,Dasymutilla aureola pacifica,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,Hymenoptera,Mutillidae,Dasymutilla,,californica,Dasymutilla californica,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,Hymenoptera,Mutillidae,Dasymutilla,,californica,Dasymutilla californica,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,Hymenoptera,Mutillidae,Dasymutilla,,coccineohirta,Dasymutilla coccineohirta,1928,U.S. Nat Mus. Bull.,,,,,,,,,,
lit,Hymenoptera,Mutillidae,Dasymutilla,,coccineohirta,Dasymutilla coccineohirta,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,Hymenoptera,Mutillidae,Dasymutilla,,coccineohirta,Dasymutilla coccineohirta,1951,Bull. Calif. Insect Surv.,,,,,1,,,,,
lit,Hymenoptera,Mutillidae,Dasymutilla,,coccineohirta,Dasymutilla coccineohirta,1915,Ent.,,,,,1,,,,,
lit,Hymenoptera,Mutillidae,Dasymutilla,,,,1892,Zoe,1892,8,,,1,,,,,
lit,Hymenoptera,Mutillidae,Sphaeropthalma,Photopsis,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,Hymenoptera,Mutillidae,Sphaeropthalma,Photopsis,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,Hymenoptera,Mymaridae,Gonatocerus,,inflatiscapus,Gonatocerus inflatiscapus,1988,Mem. Ent. Soc. Can.,,,,,,,1,,,
lit,Hymenoptera,Perilampidae,Perilampus,,fulvicornis,Perilampus fulvicornis,1987,Atala,,,,,1,,,,,
lit,Hymenoptera,Pompilidae,Agenioideus,Agenioideus,humilis,Agenioideus humilis,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Allaporus,,pulchellus,Allaporus pulchellus,1985,Bull. Calif. Insect Survey,,,,,,,,1,,1
lit,Hymenoptera,Pompilidae,Anoplius,(Anoplius),imbellis,Anoplius imbellis,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Anoplius,(Anoplius),toluca,Anoplius toluca,1985,Bull. Calif. Insect Survey,,,1,,1,1,1,1,1,1
lit,Hymenoptera,Pompilidae,Anoplius,(Lophopompilus),aethiops,Anoplius aethiops,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Anoplius,(Lophopompilus),cleora,Anoplius cleora,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Anoplius,(Pompilinus),clystera,Anoplius clystera,1919,Bull. Mus. Comp. Zool.,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Anoplius,(Pompilinus),clystera,Anoplius clystera,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,1,1,,
lit,Hymenoptera,Pompilidae,Anoplius,(Pompilinus),clystera,Anoplius clystera,1985,Bull. Calif. Insect Survey,,,,,,,1,,,1
lit,Hymenoptera,Pompilidae,Anoplius,(Pompilinus),estellina,Anoplius estellina,1985,Bull. Calif. Insect Survey,,,,,,,1,,,1
lit,Hymenoptera,Pompilidae,Anoplius,(Pompilinus),insolens,Anoplius insolens,1985,Bull. Calif. Insect Survey,,,,,,,1,1,,1
lit,Hymenoptera,Pompilidae,Anoplius,(Pompilinus),tenebrosus,Anoplius tenebrosus,1892,Zoe,1892,8,,,1,,,,,
lit,Hymenoptera,Pompilidae,Anoplius,(Pompilinus),tenebrosus,Anoplius tenebrosus,1985,Bull. Calif. Insect Survey,,,,,,,1,1,,
lit,Hymenoptera,Pompilidae,Aporinellus,,basalis,Aporinellus basalis,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Aporinellus,,completus,Aporinellus completus,1985,Bull. Calif. Insect Survey,,,,,,,1,,,1
lit,Hymenoptera,Pompilidae,Aporinellus,,fasciatus,Aporinellus fasciatus,1985,Bull. Calif. Insect Survey,,,,,1,,1,,,
lit,Hymenoptera,Pompilidae,Aporinellus,,medianus,Aporinellus medianus,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Aporinellus,,taeniatus,Aporinellus taeniatus,1985,Bull. Calif. Insect Survey,,,,,,,1,,,1
lit,Hymenoptera,Pompilidae,Aporinellus,,yucatanensis,Aporinellus yucatanensis,1985,Bull. Calif. Insect Survey,,,,,1,,1,,,
lit,Hymenoptera,Pompilidae,Aporus,,luxus luxus,Aporus luxus luxus,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,1,,,,
lit,Hymenoptera,Pompilidae,Aporus,,luxus luxus,Aporus luxus luxus,1985,Bull. Calif. Insect Survey,,,,,1,1,1,1,,1
lit,Hymenoptera,Pompilidae,Aporus,(Plectraporus),hirsutus,Aporus hirsutus,1985,Bull. Calif. Insect Survey,,,,,,,1,1,,1
lit,Hymenoptera,Pompilidae,Chalcochares,,hirsutifemur,Chalcochares hirsutifemur,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Episyron,,biguttatus californicus,Episyron biguttatus californicus,1985,Bull. Calif. Insect Survey,,,,,1,,1,,,1
lit,Hymenoptera,Pompilidae,Episyron,,oregon,Episyron oregon,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Episyron,,quinquenotatus hurdi,Episyron quinquenotatus hurdi,1985,Bull. Calif. Insect Survey,,,,,,1,1,,1,1
lit,Hymenoptera,Pompilidae,Evagetes,,hyacinthinus,Evagetes hyacinthinus,1985,Bull. Calif. Insect Survey,,,,,,,1,1,,
lit,Hymenoptera,Pompilidae,Evagetes,,ingenuus,Evagetes ingenuus,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Evagetes,,mohave,Evagetes mohave,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Evagetes,,padrinus padrinus,Evagetes padrinus padrinus,1985,Bull. Calif. Insect Survey,,,,,,,1,1,,1
lit,Hymenoptera,Pompilidae,Evagetes,,parvus,Evagetes parvus,1985,Bull. Calif. Insect Survey,,,,,,,1,,,1
lit,Hymenoptera,Pompilidae,Evagetes,,subangulatus,Evagetes subangulatus,1985,Bull. Calif. Insect Survey,,,,,,,,,,1
lit,Hymenoptera,Pompilidae,Parapompilus,,,,1892,Zoe,1892,8,,,1,,,,,
lit,Hymenoptera,Pompilidae,Pepsis,,thisbe,Pepsis thisbe,1952,Bull. Amer. Nat. Hist.,,,,,,,,,,
lit,Hymenoptera,Pompilidae,Pompilus,,,,1892,Zoe,1892,8,,,1,,,,,
lit,Hymenoptera,Pompilidae,Pompilus,(Ammosphex),angularis angularis,Pompilus angularis angularis,1985,Bull. Calif. Insect Survey,,,1,,,1,,1,1,
lit,Hymenoptera,Pompilidae,Pompilus,(Ammosphex),anomalus anomalus,Pompilus anomalus anomalus,1985,Bull. Calif. Insect Survey,,,1,,,1,1,1,1,
lit,Hymenoptera,Pompilidae,Pompilus,(Ammosphex),parvulus,Pompilus parvulus,1985,Bull. Calif. Insect Survey,,,,,,1,1,,,
lit,Hymenoptera,Pompilidae,Pompilus,(Ammosphex),silvivagus,Pompilus silvivagus,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Pompilus,(Ammosphex),solonus solonus,Pompilus solonus solonus,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Pompilus,(Arachnospila),arctus,Pompilus arctus,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Pompilus,(Arachnospila),scelestus,Pompilus scelestus,1983,Pan-Pac. Ent.,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Pompilus,(Arachnospila),scelestus,Pompilus scelestus,1985,Bull. Calif. Insect Survey,,,,1,1,,1,1,1,1
lit,Hymenoptera,Pompilidae,Pompilus,(Perissopompilus,phoenix,Pompilus phoenix,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Priocnemis,,oregona,Priocnemis oregona,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,Hymenoptera,Pompilidae,Psorthaspis,,planata,Psorthaspis planata,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,Hymenoptera,Pompilidae,Psorthaspis,,planata,Psorthaspis planata,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,Hymenoptera,Pompilidae,Psorthaspis,,planata,Psorthaspis planata,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,Hymenoptera,Pompilidae,Tachypompilus,,,,1892,Zoe,1892,8,,,1,,,,,
lit,Hymenoptera,Pompilidae,Tachypompilus,,unicolor unicolor,Tachypompilus unicolor unicolor,1985,Bull. Calif. Insect Survey,,,,,1,,1,,,
lit,Hymenoptera,Pteromalidae,,,,,1892,Zoe,1892,8,,,1,,,,,
lit,Hymenoptera,Pteromalidae,,,,,1939,Sci,,,,,,,,,,
lit,Hymenoptera,Pteromalidae,Chyrsolampus,,elegans,Chyrsolampus elegans,1986,Can. Ent.,,,,,,,1,,,
lit,Hymenoptera,Pteromalidae,Chyrsolampus,,schwarzi,Chyrsolampus schwarzi,1986,Can. Ent.,,,,,,,1,,,1
lit,Hymenoptera,Pteromalidae,Mesopolobus,,,,1986,Psyche,,,,,,,,1,,
lit,Hymenoptera,Pteromalidae,Pachyneuron,,mucronatum,Pachyneuron mucronatum,1967,Hilgardia,,,,,,,1,,,
lit,Hymenoptera,Sapygidae,Fedtschenkia,,anthracina,Fedtschenkia anthracina,1972,Pan-Pac. Ent.,,,,,,,1,,,
lit,Hymenoptera,Scelionidae,undet.,,,,1973,Environ. Ent.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Ammophila,,azteca azteca,Ammophila azteca azteca,1967,LACM Cont. Sci.,,,,,,,,,,1
lit,Hymenoptera,Sphecidae,Ammophila,,azteca azteca,Ammophila azteca azteca,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,1,,1
lit,Hymenoptera,Sphecidae,Ammophila,,azteca clemente,Ammophila azteca clemente,1967,LACM Cont. Sci.,,,,,,1,,,,
lit,Hymenoptera,Sphecidae,Ammophila,,azteca clemente,Ammophila azteca clemente,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,,,,
lit,Hymenoptera,Sphecidae,Ammophila,,azteca clemente,Ammophila azteca clemente,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,,,,
lit,Hymenoptera,Sphecidae,Ammophila,,mcclayi,Ammophila mcclayi,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,1,1,,,
lit,Hymenoptera,Sphecidae,Ammophila,,nearctica,Ammophila nearctica,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,Hymenoptera,Sphecidae,Ammophila,,parapolita,Ammophila parapolita,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
