source,id,observed_o,month,year,observed_1,time_obser,time_zone,user_id,user_login,created_at,updated_at,quality_gr,license,url,image_url,sound_url,tag_list,descriptio,num_identi,num_iden_1,captive_cu,oauth_appl,island,place_gues,latitude,longitude,positional,public_pos,geoprivacy,taxon_geop,coordinate,positionin,position_1,species_gu,acceptedFamily,acceptedGenus,scientific,acceptedName,common_nam,iconic_tax,taxon_id
iNaturalist,8771971,Tue Oct 31 2017 13:11:03 GMT-0700 (PDT),10,2017,10/31/17,2017-10-31 20:11:03 UTC,Pacific Time (US & Canada),173183,serpophaga,2017-11-12 06:53:14 UTC,2021-06-25 19:42:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8771971,https://inaturalist-open-data.s3.amazonaws.com/photos/11780137/medium.jpg?1510469597, , , ,1,0,FALSE,3,Santa Barbara,"Channel Islands National Park, Channel Is Air Guard Station, CA, US",33.47295333,-119.0396805,5,5, ,open,FALSE, , ,Santa Barbara Island deer mouse,Cricetidae,Peromyscus,Peromyscus maniculatus elusus,Peromyscus maniculatus elusus,Santa Barbara Island deer mouse,Mammalia,570932
iNaturalist,27608859,Sun Jun 23 2019 08:51:48 GMT-0700 (PDT),6,2019,6/23/19,2019-06-23 15:51:48 UTC,Pacific Time (US & Canada),246499,sulavanderplank,2019-06-25 02:30:03 UTC,2021-06-25 19:39:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/27608859,https://static.inaturalist.org/photos/42975612/medium.jpg?1561429812, , , ,2,0,FALSE,3,Santa Barbara,"Santa Barbara Island, Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",33.47605,-119.0374667,10,10, ,open,FALSE, , ,Santa Barbara Island deer mouse,Cricetidae,Peromyscus,Peromyscus maniculatus elusus,Peromyscus maniculatus elusus,Santa Barbara Island deer mouse,Mammalia,570932
iNaturalist,63181205,2020/10/11 3:02 PM PDT,10,2020,10/11/20,2020-10-11 22:02:00 UTC,Pacific Time (US & Canada),317669,alex_bairstow,2020-10-21 18:06:07 UTC,2021-06-25 19:35:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63181205,https://inaturalist-open-data.s3.amazonaws.com/photos/101284672/medium.jpg?1603247014, , , ,2,0,FALSE,0,Santa Barbara,"Santa Barbara County, CA, USA",33.48080154,-119.0299148,4,4, ,open,FALSE, , ,Peromyscus maniculatus elusus,Cricetidae,Peromyscus,Peromyscus maniculatus elusus,Peromyscus maniculatus elusus,Santa Barbara Island deer mouse,Mammalia,570932
iNaturalist,19684312,2012/10/13 8:07 AM MST,10,2012,10/13/12,2012-10-13 14:07:00 UTC,Mountain Time (US & Canada),19215,tsirtalis,2019-01-17 00:49:25 UTC,2019-01-18 20:27:28 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/19684312,https://static.inaturalist.org/photos/30318216/medium.jpeg?1547683718, , , ,1,0,FALSE,0,San Nicolas,"Ventura County, CA, USA",33.262675,-119.49651,0,0, , ,FALSE, , ,San Nicolas Island Deer Mouse,Cricetidae,Peromyscus,Peromyscus maniculatus exterus,Peromyscus maniculatus exterus,San Nicolas Island Deer Mouse,Mammalia,605467
iNaturalist,20145485,2014/09/01 7:57 AM MST,9,2014,9/1/14,2014-09-01 14:57:00 UTC,Arizona,19215,tsirtalis,2019-02-06 03:35:57 UTC,2019-02-06 10:59:38 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/20145485,https://static.inaturalist.org/photos/31071731/medium.jpeg?1549423841, , , ,1,0,FALSE,0,San Nicolas,"Ventura County, CA, USA",33.270344,-119.521583,0,0, , ,FALSE, , ,San Nicolas Island Deer Mouse,Cricetidae,Peromyscus,Peromyscus maniculatus exterus,Peromyscus maniculatus exterus,San Nicolas Island Deer Mouse,Mammalia,605467
iNaturalist,20145486,2014/09/01 8:49 AM MST,9,2014,9/1/14,2014-09-01 15:49:00 UTC,Arizona,19215,tsirtalis,2019-02-06 03:35:58 UTC,2019-02-06 11:00:40 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/20145486,https://static.inaturalist.org/photos/31071864/medium.jpeg?1549424018, , , ,1,0,FALSE,0,San Nicolas,"Ventura County, CA, USA",33.269953,-119.521287,0,0, , ,FALSE, , ,San Nicolas Island Deer Mouse,Cricetidae,Peromyscus,Peromyscus maniculatus exterus,Peromyscus maniculatus exterus,San Nicolas Island Deer Mouse,Mammalia,605467
iNaturalist,20145490,2014/09/01 10:45 AM MST,9,2014,9/1/14,2014-09-01 17:45:00 UTC,Arizona,19215,tsirtalis,2019-02-06 03:36:00 UTC,2020-06-07 03:27:16 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/20145490,https://static.inaturalist.org/photos/31071925/medium.jpeg?1549424078, , , ,1,0,FALSE,0,San Nicolas,"Ventura County, CA, USA",33.269255,-119.520489,0,0, ,open,FALSE, , ,San Nicolas Island Deer Mouse,Cricetidae,Peromyscus,Peromyscus maniculatus exterus,Peromyscus maniculatus exterus,San Nicolas Island Deer Mouse,Mammalia,605467
iNaturalist,20262698,Sun Feb 10 2019 12:42:03 GMT-0800 (PST),2,2019,2/10/19,2019-02-10 20:42:03 UTC,Pacific Time (US & Canada),19715,gbentall,2019-02-10 21:29:22 UTC,2019-05-10 04:03:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20262698,https://inaturalist-open-data.s3.amazonaws.com/photos/31276863/medium.jpg?1549834188, , , ,1,0,FALSE,3,San Nicolas,"San Nicolas Island, Ca",33.246452,-119.499169,8236,8236, ,open,FALSE, ,google,San Nicolas Island Deer Mouse,Cricetidae,Peromyscus,Peromyscus maniculatus exterus,Peromyscus maniculatus exterus,San Nicolas Island Deer Mouse,Mammalia,605467
iNaturalist,35595637,2019-11-06 9:23:10 AM PST,11,2019,11/6/19,2019-11-06 17:23:10 UTC,Pacific Time (US & Canada),34488,pileated,2019-11-12 02:59:42 UTC,2020-01-21 02:33:35 UTC,research,CC-BY,https://www.inaturalist.org/observations/35595637,https://inaturalist-open-data.s3.amazonaws.com/photos/56145993/medium.jpeg?1573527585, , , ,2,0,FALSE,2,San Nicolas,"Ventura County, US-CA, US",33.22671509,-119.5156784,0,0, ,open,FALSE,gps,gps,San Nicolas Island Deer Mouse,Cricetidae,Peromyscus,Peromyscus maniculatus exterus,Peromyscus maniculatus exterus,San Nicolas Island Deer Mouse,Mammalia,605467
iNaturalist,44532981,2015/04/05 1:19 PM +0800,4,2015,4/5/15,2015-04-05 05:19:00 UTC,Kuala Lumpur,1829749,cclborneo,2020-05-01 23:29:11 UTC,2020-10-27 00:52:23 UTC,research, ,https://www.inaturalist.org/observations/44532981,https://static.inaturalist.org/photos/70603346/medium.jpg?1588375411, ,"Asteraceae, Asterales, Magnoliopsida, Mammalia, Muridae, North America, Rodentia, animal, captive, endemic, fauna, flora, mammal, plant, rat, rodent, wildlife", ,2,0,FALSE,0,San Nicolas,"Ventura, California, United States",33.239905,-119.4651117,0,0, ,open,FALSE, , ,San Nicolas Island Deer Mouse,Cricetidae,Peromyscus,Peromyscus maniculatus exterus,Peromyscus maniculatus exterus,San Nicolas Island Deer Mouse,Mammalia,605467
iNaturalist,50561606,2008/06/02 12:46 PM CDT,6,2008,6/2/08,2008-06-02 17:46:00 UTC,Central Time (US & Canada),19563,henicorhina,2020-06-22 16:00:21 UTC,2021-04-24 17:24:08 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/50561606,https://inaturalist-open-data.s3.amazonaws.com/photos/80286520/medium.jpeg?1592841523, , , ,2,0,FALSE,0,Santa Cruz,"SCI Main ranch, Santa Barbara County, CA, USA",33.99592742,-119.7171682,122,122, ,open,FALSE, , ,Santa Cruz Island Deer Mouse,Cricetidae,Peromyscus,Peromyscus maniculatus santacruzae,Peromyscus maniculatus santacruzae,Santa Cruz Island Deer Mouse,Mammalia,335669
iNaturalist,18037405,2018/11/02 12:30 PM PDT,11,2018,11/2/18,2018-11-02 19:30:00 UTC,Pacific Time (US & Canada),724795,jim_carretta,2018-11-02 19:38:31 UTC,2020-08-30 21:38:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18037405,https://inaturalist-open-data.s3.amazonaws.com/photos/27577769/medium.jpeg?1541187183, , ,"One of two mandibles found amongst raven feeding debris near Mail Point, San Clemente Island. Missing posterior processes, so partial mandible length is ~20 mm. There is not a steep drop from the anterior end of the cheek to the diastema, as seen in Norw",1,0,FALSE,0,San Clemente,"San Clemente Island, CA",32.88607241,-118.5177324,283,283, ,open,FALSE, , ,Black Rat,Muridae,Rattus,Rattus rattus,Rattus rattus,Black Rat,Mammalia,44575
iNaturalist,31239251,Wed Aug 21 2019 09:05:08 GMT-0700 (PDT),8,2019,8/21/19,2019-08-21 16:05:08 UTC,Pacific Time (US & Canada),266196,shrike2,2019-08-21 16:11:49 UTC,2020-04-16 19:11:40 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/31239251,https://static.inaturalist.org/photos/48874513/medium.jpg?1566403944, , , ,2,0,FALSE,3,San Clemente,"San Clemente Island Underwater Range, CA, US",32.99624265,-118.552071,10,10, ,open,FALSE, , ,Black Rat,Muridae,Rattus,Rattus rattus,Rattus rattus,Black Rat,Mammalia,44575
iNaturalist,51757615,2020/07/02 3:30 PM PDT,7,2020,7/2/20,2020-07-02 22:30:00 UTC,Pacific Time (US & Canada),23091,sue_meiman,2020-07-03 02:01:37 UTC,2020-07-03 02:54:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/51757615,https://inaturalist-open-data.s3.amazonaws.com/photos/82250754/medium.jpg?1593741637, , , ,1,0,FALSE,0,San Clemente,"Los Angeles County, CA, USA",32.99611537,-118.5521798,69,69, ,open,FALSE, , ,Black Rat,Muridae,Rattus,Rattus rattus,Rattus rattus,Black Rat,Mammalia,44575
iNaturalist,56360648,Thu Aug 13 2020 09:57:54 GMT-0700 (PDT),8,2020,8/13/20,2020-08-13 16:57:54 UTC,Pacific Time (US & Canada),213838,vireolanius,2020-08-13 21:49:05 UTC,2020-11-15 03:35:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56360648,https://inaturalist-open-data.s3.amazonaws.com/photos/89810603/medium.jpg?1597355359, , , ,1,0,FALSE,3,San Clemente,"San Clemente Island Underwater Range, CA, US",32.80583667,-118.427925,5,5, ,open,FALSE, , ,Black Rat,Muridae,Rattus,Rattus rattus,Rattus rattus,Black Rat,Mammalia,44575
iNaturalist,56528119,2020/07/22 5:48 PM PDT,7,2020,7/22/20,2020-07-23 00:48:00 UTC,Pacific Time (US & Canada),266196,shrike2,2020-08-15 16:28:43 UTC,2020-08-15 18:05:06 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/56528119,https://static.inaturalist.org/photos/90090158/medium.jpeg?1597508856, , , ,1,0,FALSE,0,San Clemente,"Los Angeles County, CA, USA",32.99695457,-118.5567214,8,8, ,open,FALSE, , ,Black Rat,Muridae,Rattus,Rattus rattus,Rattus rattus,Black Rat,Mammalia,44575
iNaturalist,63518911,Sat Oct 24 2020 16:46:44 GMT-0700 (PDT),10,2020,10/24/20,2020-10-24 23:46:44 UTC,Pacific Time (US & Canada),213838,vireolanius,2020-10-25 21:09:06 UTC,2020-10-30 22:53:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63518911,https://inaturalist-open-data.s3.amazonaws.com/photos/101950588/medium.jpg?1603659915, , , ,2,0,FALSE,0,San Clemente,"San Clemente Island Underwater Range, CA, US",33.00111667,-118.554755,5,5, ,open,FALSE, , ,Black Rat,Muridae,Rattus,Rattus rattus,Rattus rattus,Black Rat,Mammalia,44575
iNaturalist,64602755,2020/11/09 4:32 PM PST,11,2020,11/9/20,2020-11-10 00:32:00 UTC,Pacific Time (US & Canada),266196,shrike2,2020-11-10 15:47:32 UTC,2020-11-12 01:00:34 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/64602755,https://static.inaturalist.org/photos/103883527/medium.jpeg?1605023195, , , ,1,0,FALSE,0,San Clemente,"Los Angeles County, CA, USA",32.99875278,-118.5544194,0,0, ,open,FALSE, , ,Black Rat,Muridae,Rattus,Rattus rattus,Rattus rattus,Black Rat,Mammalia,44575
iNaturalist,64740850,Wed Nov 11 2020 16:30:23 GMT-0800 (PST),11,2020,11/11/20,2020-11-12 00:30:23 UTC,Pacific Time (US & Canada),266196,shrike2,2020-11-12 18:23:42 UTC,2020-11-14 15:01:09 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/64740850,https://static.inaturalist.org/photos/104136294/medium.jpg?1605205647, , ,Damage to Malva.,3,0,FALSE,3,San Clemente,"Gulf Of Santa Catalina, US",32.970645,-118.544515,27,27, ,open,FALSE, , ,Black Rat,Muridae,Rattus,Rattus rattus,Rattus rattus,Black Rat,Mammalia,44575
iNaturalist,64884722,Sat Nov 14 2020 11:28:47 GMT-0800 (PST),11,2020,11/14/20,2020-11-14 19:28:47 UTC,Pacific Time (US & Canada),213838,vireolanius,2020-11-14 21:14:48 UTC,2020-11-15 01:34:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64884722,https://inaturalist-open-data.s3.amazonaws.com/photos/104385644/medium.jpg?1605388507, , , ,1,0,FALSE,3,San Clemente,"San Clemente Island Underwater Range, CA, US",32.94829167,-118.5177383,5,5, ,open,FALSE, , ,Black Rat,Muridae,Rattus,Rattus rattus,Rattus rattus,Black Rat,Mammalia,44575
iNaturalist,64968448,Sun Nov 15 2020 13:23:10 GMT-0800 (PST),11,2020,11/15/20,2020-11-15 21:23:10 UTC,Pacific Time (US & Canada),266196,shrike2,2020-11-15 21:24:59 UTC,2020-11-15 22:31:40 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/64968448,https://static.inaturalist.org/photos/104526723/medium.jpg?1605475506, , , ,1,0,FALSE,3,San Clemente,"San Clemente Island Underwater Range, CA, US",32.99616167,-118.5515533,14,14, ,open,FALSE, , ,Black Rat,Muridae,Rattus,Rattus rattus,Rattus rattus,Black Rat,Mammalia,44575
iNaturalist,65587101,2020/11/17 4:43 PM PST,11,2020,11/17/20,2020-11-18 00:43:00 UTC,Pacific Time (US & Canada),266196,shrike2,2020-11-25 15:47:08 UTC,2021-02-18 18:49:40 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/65587101,https://static.inaturalist.org/photos/105590053/medium.jpeg?1606319221, , , ,3,0,FALSE,0,San Clemente,"Los Angeles County, CA, USA",33.00177222,-118.5537806,0,0, ,open,FALSE, , ,Black Rat,Muridae,Rattus,Rattus rattus,Rattus rattus,Black Rat,Mammalia,44575
iNaturalist,65655245,Thu Nov 26 2020 08:27:12 GMT-0800 (PST),11,2020,11/26/20,2020-11-26 16:27:12 UTC,Pacific Time (US & Canada),266196,shrike2,2020-11-26 20:44:09 UTC,2020-11-26 22:49:19 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/65655245,https://static.inaturalist.org/photos/105709797/medium.jpg?1606423455, , , ,1,0,FALSE,3,San Clemente,"San Clemente Island Underwater Range, CA, US",32.876595,-118.48192,12,12, ,open,FALSE, , ,Black Rat,Muridae,Rattus,Rattus rattus,Rattus rattus,Black Rat,Mammalia,44575
iNaturalist,68169198,2021/01/03 1:51 PM PST,1,2021,1/3/21,2021-01-03 21:51:00 UTC,Pacific Time (US & Canada),266196,shrike2,2021-01-16 19:51:26 UTC,2021-02-18 18:48:14 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/68169198,https://static.inaturalist.org/photos/110313039/medium.jpeg?1610826591, , ,"Snail observation:
https://www.inaturalist.org/observations/68169197",1,0,FALSE,0,San Clemente,"Los Angeles County, US-CA, US",32.94525174,-118.5327592,4,4, ,open,FALSE, , ,Black Rat,Muridae,Rattus,Rattus rattus,Rattus rattus,Black Rat,Mammalia,44575
iNaturalist,18415588,2018-11-15 1:15:39 PM PST,11,2018,11/15/18,2018-11-15 21:15:39 UTC,Pacific Time (US & Canada),392423,bjdion,2018-11-15 21:16:13 UTC,2020-08-13 16:58:04 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/18415588,https://inaturalist-open-data.s3.amazonaws.com/photos/28150554/medium.jpeg?1542316583, , ,He snuck into the wrong office. The punishment was death by McCloud! RIP conference room rat,2,0,FALSE,2,Santa Catalina,"200 Middle Ranch Rd, Avalon, CA 90704, USA",33.3564558,-118.4360934,20,20, ,open,FALSE, , ,Black Rat,Muridae,Rattus,Rattus rattus,Rattus rattus,Black Rat,Mammalia,44575
iNaturalist,12677511,2010/09/03 7:52 AM PDT,9,2010,9/3/10,2010-09-03 14:52:00 UTC,Pacific Time (US & Canada),203546,tbarnhart,2018-05-21 14:55:50 UTC,2019-03-01 04:14:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12677511,https://inaturalist-open-data.s3.amazonaws.com/photos/18349103/medium.jpg?1526914341, , , ,4,0,FALSE,0,Santa Rosa,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",33.99713751,-120.1382632,13083,13083, ,obscured,TRUE, , ,Channel Islands Spotted Skunk,Mephitidae,Spilogale,Spilogale gracilis amphiala,Spilogale gracilis amphilus,Channel Islands Spotted Skunk,Mammalia,210603
iNaturalist,8746610,2017-11-09 2:23:54 PM PST,11,2017,11/9/17,2017-11-09 22:23:54 UTC,Pacific Time (US & Canada),392423,bjdion,2017-11-10 02:15:52 UTC,2020-01-14 01:59:53 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/8746610,https://inaturalist-open-data.s3.amazonaws.com/photos/11741193/medium.jpeg?1510280157, , , ,3,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.35959932,-118.3870099,9,9, ,open,FALSE, , ,Wild Boar,Suidae,Sus,Sus scrofa,Sus scrofa,Wild Boar,Mammalia,42134
iNaturalist,9238761,2017-12-20 1:24:00 PM PST,12,2017,12/20/17,2017-12-20 21:24:00 UTC,Pacific Time (US & Canada),392423,bjdion,2017-12-23 04:50:31 UTC,2018-09-08 20:46:52 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/9238761,https://inaturalist-open-data.s3.amazonaws.com/photos/12505259/medium.jpeg?1514004638, , , ,2,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.35639699,-118.3886167,7,7, , ,FALSE, , ,Wild Boar,Suidae,Sus,Sus scrofa,Sus scrofa,Wild Boar,Mammalia,42134
iNaturalist,10562627,2018-04-01 2:28:54 PM PDT,4,2018,4/1/18,2018-04-01 21:28:54 UTC,Pacific Time (US & Canada),392423,bjdion,2018-04-02 03:26:33 UTC,2020-03-14 21:05:00 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/10562627,https://inaturalist-open-data.s3.amazonaws.com/photos/14714945/medium.jpeg?1522639600, , , ,2,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.36349933,-118.4752892,9,9, ,open,FALSE, , ,Wild Boar,Suidae,Sus,Sus scrofa,Sus scrofa,Wild Boar,Mammalia,42134
iNaturalist,29108980,2019-07-17 12:30:27 PM PDT,7,2019,7/17/19,2019-07-17 19:30:27 UTC,Pacific Time (US & Canada),392423,bjdion,2019-07-19 13:49:04 UTC,2020-03-14 14:47:49 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/29108980,https://inaturalist-open-data.s3.amazonaws.com/photos/45415389/medium.jpeg?1563544152, , , ,3,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.38339953,-118.464824,15,15, ,open,FALSE, , ,Wild Boar,Suidae,Sus,Sus scrofa,Sus scrofa,Wild Boar,Mammalia,42134
iNaturalist,26462,1/18/06 12:30,1,2006,1/18/06,2006-01-18 17:30:00 UTC,Eastern Time (US & Canada),1000,muir,2011-07-30 06:14:59 UTC,2021-02-06 21:34:38 UTC,research,CC-BY-SA,http://www.inaturalist.org/observations/26462,https://inaturalist-open-data.s3.amazonaws.com/photos/47520/medium.jpg?1444770787, , ,"Introduced invasive pigs, although (success!) these animals no longer occur on the island.  Kiwis were there while I was there, trying to eradicate them.  They were <a href=""http://travel.latimes.com/articles/la-trw-feral-pigs-eradicated-from-santa-cruz-",5,0,FALSE,0,Santa Cruz,"Santa Cruz Island, Channel Islands, California",34.00485821,-119.770546,0,0, ,open,FALSE, , ,Wild Boar,Suidae,Sus,Sus scrofa,Sus scrofa,Wild Boar,Mammalia,42134
iNaturalist,60561054,2020-09-20 10:57:50 AM PDT,9,2020,9/20/20,2020-09-20 17:57:50 UTC,Pacific Time (US & Canada),34488,pileated,2020-09-23 22:25:35 UTC,2021-02-06 16:47:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/60561054,https://inaturalist-open-data.s3.amazonaws.com/photos/96848843/medium.jpeg?1600899959, , , ,1,0,FALSE,2,Santa Cruz,"Santa Cruz Island, California 93001, USA",33.98591219,-119.6646464,0,0, ,open,FALSE,gps,gps,Wild Boar,Suidae,Sus,Sus scrofa,Sus scrofa,Wild Boar,Mammalia,42134
iNaturalist,34692592,Mon Oct 21 2019 08:32:05 GMT-0700 (PDT),10,2019,10/21/19,2019-10-21 15:32:05 UTC,Pacific Time (US & Canada),1956818,lettylee18,2019-10-21 15:34:41 UTC,2019-10-21 21:12:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34692592,https://inaturalist-open-data.s3.amazonaws.com/photos/54631055/medium.jpg?1571672088, , , ,1,0,FALSE,3,Santa Rosa,"Channel Islands National Park, CA, US",33.96181696,-120.0901947,11256,11256, ,open,FALSE, , ,Wild Boar,Suidae,Sus,Sus scrofa,Sus scrofa,Wild Boar,Mammalia,42134
iNaturalist,68780411,2015/09/20 10:08 AM HST,9,2015,9/20/15,2015-09-20 20:08:00 UTC,Hawaii,150454,david99,2021-01-29 23:24:19 UTC,2021-04-24 17:14:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68780411,https://inaturalist-open-data.s3.amazonaws.com/photos/111456059/medium.jpeg?1611962622, , , ,3,0,FALSE,0,Santa Cruz,"Santa Barbara County, CA, USA",33.99639471,-119.7271085,977,977, ,open,FALSE, , ,Desert Cottontail,Leporidae,Sylvilagus,Sylvilagus audubonii,Sylvilagus audubonii,Desert Cottontail,Mammalia,43115
iNaturalist,16286140,2018-09-07 7:22:33 AM MST,9,2018,9/7/18,2018-09-07 13:22:33 UTC,Mountain Time (US & Canada),392423,bjdion,2018-09-07 14:24:39 UTC,2018-09-12 16:42:10 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/16286140,https://inaturalist-open-data.s3.amazonaws.com/photos/24458017/medium.jpeg?1536330312, , , ,2,0,FALSE,2,Santa Catalina,"22 Middle Ranch Rd, Avalon, CA 90704, USA",33.3564382,-118.4360021,20,20, ,open,FALSE, , ,Mexican Free-tailed Bat,Molossidae,Tadarida,Tadarida brasiliensis,Tadarida brasiliensis mexicana,Mexican Free-tailed Bat,Mammalia,41301
iNaturalist,11327387,2018/04/21 9:58 AM PDT,4,2018,4/21/18,2018-04-21 16:58:00 UTC,Pacific Time (US & Canada),6971,silversea_starsong,2018-04-22 18:01:01 UTC,2018-04-23 07:00:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11327387,https://inaturalist-open-data.s3.amazonaws.com/photos/16129355/medium.jpeg?1524419937, , , ,2,0,FALSE,0,Santa Cruz,"Santa Barbara County, CA, USA",33.99607333,-119.7166667,0,0, ,open,FALSE, , ,Mexican Free-tailed Bat,Molossidae,Tadarida,Tadarida brasiliensis,Tadarida brasiliensis mexicana,Mexican Free-tailed Bat,Mammalia,41301
iNaturalist,15146892,Wed Jul 25 2018 22:42:53 GMT-0700 (PDT),7,2018,7/25/18,2018-07-26 05:42:53 UTC,Pacific Time (US & Canada),151342,joeycurti3,2018-08-05 20:48:31 UTC,2018-08-09 00:37:15 UTC,research, ,https://www.inaturalist.org/observations/15146892,https://static.inaturalist.org/photos/22641588/medium.jpg?1533502132, , , ,2,0,FALSE,3,Santa Cruz,"Channel Islands National Park, , CA, US",33.99981667,-119.7149967,10,10, ,open,FALSE, , ,Mexican Free-tailed Bat,Molossidae,Tadarida,Tadarida brasiliensis,Tadarida brasiliensis mexicana,Mexican Free-tailed Bat,Mammalia,41301
iNaturalist,3711321,2016/07/09 5:55 PM PDT,7,2016,7/9/16,2016-07-10 00:55:00 UTC,Pacific Time (US & Canada),149065,pleistocen3,2016-07-20 21:46:30 UTC,2020-04-10 19:14:54 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/3711321,https://inaturalist-open-data.s3.amazonaws.com/photos/4311660/medium.jpg?1469050872, , ,One of many that have taken up residency around the airport.,2,0,FALSE,0,San Clemente,"Los Angeles County, US-CA, US",33.08858133,-118.5345688,29,29012, ,obscured,TRUE, , ,Island Fox,Canidae,Urocyon,Urocyon littoralis,Urocyon littoralis clementae,Island Fox,Mammalia,42077
iNaturalist,10121006,2018-03-06 6:38:50 PM PST,3,2018,3/6/18,2018-03-07 02:38:50 UTC,Pacific Time (US & Canada),762214,taylorsteichen,2018-03-07 02:44:58 UTC,2020-04-10 19:16:31 UTC,research, ,https://www.inaturalist.org/observations/10121006,https://static.inaturalist.org/photos/13954946/medium.jpeg?1520390778, , , ,3,1,FALSE,2,San Clemente,"Los Angeles County, US-CA, US",33.04421158,-118.6991009,2064,29012, ,obscured,TRUE,gps,gps,Island Fox,Canidae,Urocyon,Urocyon littoralis,Urocyon littoralis clementae,Island Fox,Mammalia,42077
iNaturalist,10152300,Thu Mar 08 2018 12:46:15 GMT-0800 (PST),3,2018,3/8/18,2018-03-08 20:46:15 UTC,Pacific Time (US & Canada),785052,davidgreen,2018-03-09 16:00:49 UTC,2020-04-10 19:16:32 UTC,research, ,https://www.inaturalist.org/observations/10152300,https://static.inaturalist.org/photos/14009358/medium.jpg?1520611251, , , ,2,0,FALSE,3,San Clemente,"Los Angeles County, US-CA, US",32.96548175,-118.5125545,5,29039, ,obscured,TRUE, , ,Island Fox,Canidae,Urocyon,Urocyon littoralis,Urocyon littoralis clementae,Island Fox,Mammalia,42077
iNaturalist,21230641,2019-03-02 4:27:43 PM PST,3,2019,3/2/19,2019-03-03 00:27:43 UTC,Pacific Time (US & Canada),34488,pileated,2019-03-14 15:14:14 UTC,2019-04-13 00:14:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/21230641,https://inaturalist-open-data.s3.amazonaws.com/photos/32820238/medium.jpg?1552576457, , , ,6,0,FALSE,2,San Clemente,"Los Angeles County, US-CA, US",32.88797997,-118.5973829,0,29039, ,obscured,TRUE,gps,gps,Island Fox,Canidae,Urocyon,Urocyon littoralis,Urocyon littoralis clementae,Island Fox,Mammalia,42077
iNaturalist,21829298,2019-03-21 2:22:09 PM PDT,3,2019,3/21/19,2019-03-21 21:22:09 UTC,Pacific Time (US & Canada),34488,pileated,2019-03-31 16:03:56 UTC,2019-06-28 23:17:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/21829298,https://inaturalist-open-data.s3.amazonaws.com/photos/33818369/medium.jpg?1554048239, , ,Fox scat collected,1,0,FALSE,2,San Clemente,"Los Angeles County, US-CA, US",32.96093356,-118.5487541,0,29039, ,obscured,TRUE,gps,gps,Island Fox,Canidae,Urocyon,Urocyon littoralis,Urocyon littoralis clementae,Island Fox,Mammalia,42077
