source,record,ORDER,acceptedOrder,FAMILY,acceptedFamily,GENUS,acceptedGenus,SPECIES,scientificName,acceptedName,DESCRIBER,YEAR,XREF,AUTHOR,YRPUBL,PUBL,VOL,PAGE,PAGE2,IDYRQUAL,MUSEUM,SOURCE,ANA,BAR,CAT,CLE,COR,CRU,GUA,MIG,NIC,ROS,NO,SO,COLLECTOR,MONTH,YRCOLL,NOSPEC,ECOLOGY,NOTES
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Eriococcus,Amonostherium,catalinae,Amonostherium catalinae,Amonostherium lichtensioides,Ehrhorn,1906,see A. lichtensioides SYN,,,,,0,,,,,,,,,,,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Ferrisia,Ferrisia,virgata,Ferrisia virgata,Ferrisia virgata,(Cockerell),1893,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,x,,,,,x,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Heliococcus,Heliococcus,clemente,Heliococcus clemente,Heliococcus clemente,D. Miller,1974,,D.R. Miller,1974,Pan-Pac. Ent.,50,177,-192,,,,,,,x,,,,,,,,,,0,,,,collected at Pyramid Head
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Heliococcus,Heliococcus,clemente,Heliococcus clemente,Heliococcus clemente,D. Miller,1974,,D.R. Miller,1974,Pan-Pac. Ent.,50,193,-202,,,,,,,x,,,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Heliococcus,Heliococcus,clemente,Heliococcus clemente,Heliococcus clemente,D. Miller,1974,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,36,",48",,,,,,,x,,,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Heterococcus,Heterococcus,arenae,Heterococcus arenae,Heterococcus arenae,Ferris,1918,,D.R. Miller,1971,Pan-Pac. Ent.,47,298,,,,,,,,,,x,,,,,,,,6,1967,,Festuca sp.,"Canada del Medio, Cascada, Coc"
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Heterococcus,Heterococcus,arenae,Heterococcus arenae,Heterococcus arenae,Ferris,1918,,D.R. Miller,1973,Pan-Pac. Ent.,49,265,,,,,,,,,,,,x,,,,,D.R. Miller,7,1970,,,San Miguel Mountain
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Heterococcus,Heterococcus,arenae,Heterococcus arenae,Heterococcus arenae,Ferris,1918,,D.R. Miller,1975,USDA Tech. Bull.,1497,6,-9,,,,,,,,,x,,x,,,,,,0,,,found on Festuca sp.,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Heterococcus,Heterococcus,arenae,Heterococcus arenae,Heterococcus arenae,Ferris,1918,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,30,",48",,,,,,x,,,x,,x,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Miserococcus,Miserococcus,arenarius,Miserococcus arenarius,Miserococcus arenarius,(Doane & Steinweden),1927,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,x,x,,x,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Paludicoccus,Paludicoccus,distichlium,Paludicoccus distichlium,Paludicoccus disticlium,(Kuwana),1902,,D.R. Miller,1971,Pan-Pac. Ent.,47,299,,,,,,,,,,x,,,,,,,,5,1968,,found on Distichlis spicata,collected at Christi Beach
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Paludicoccus,Paludicoccus,distichlium,Paludicoccus distichlium,Paludicoccus disticlium,(Kuwana),1902,,D.R. Miller,1973,Pan-Pac. Ent.,49,266,,,,,,,,,,,,x,,,,,D.R. Miller,7,1970,,found on Distichlis spicata,Cuyler Harbor
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Paludicoccus,Paludicoccus,distichlium,Paludicoccus distichlium,Paludicoccus disticlium,(Kuwana),1902,,D.R. Miller,1974,Pan-Pac. Ent.,50,196,,,,,,,,x,,,,,,,,,D.R. Miller,5,1973,,found on Distichlis spicata,China Point
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Paludicoccus,Paludicoccus,distichlium,Paludicoccus distichlium,Paludicoccus disticlium,(Kuwana),1902,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,x,x,,x,,x,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,artemisiae,Phenacoccus artemisiae,Phenacoccus artemisiae,Ehrhorn,1900,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,,,,,,,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,colemani,Phenacoccus colemani,Phenacoccus colemani,Ehrhorn,1906,,Braun,1927,Ent. News,38,118,,,,,,,x,,,,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,colemani,Phenacoccus colemani,Phenacoccus colemani,Ehrhorn,1906,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,288,,,,,,,x,,,,,,,,,,,0,1922,,"Avalon, infesting Eriophyllum",
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,colemani,Phenacoccus colemani,Phenacoccus colemani,Ehrhorn,1906,,D.R. Miller,1971,Pan-Pac. Ent.,47,299,,,,,,,,,,x,,,,,,,,5,1969,,found on Garry sp.,collected at north rim s. of P
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,colemani,Phenacoccus colemani,Phenacoccus colemani,Ehrhorn,1906,,D.R. Miller,1973,Pan-Pac. Ent.,49,266,,,,,,,,,,,,x,,,,,D.R. Miller,7,1970,,found on Dudleya sp.,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,colemani,Phenacoccus colemani,Phenacoccus colemani,Ehrhorn,1906,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,,,x,,x,,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,eriogoni,Phenacoccus eriogoni,Phenacoccus eriogoni,Ferris,1918,,D.R. Miller,1971,Pan-Pac. Ent.,47,299,,,,,,,,,,x,,,,,,,,5,1968,,found on Eriogonum l. eschscho,collected at Prisoners Harbor
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,eriogoni,Phenacoccus eriogoni,Phenacoccus eriogoni,Ferris,1918,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,,,x,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,eschscholtziae,Phenacoccus eschscholtziae,Phenacoccus eschscholtziae,McKenzie,1961,,D.R. Miller,1971,Pan-Pac. Ent.,47,299,,,,,,,,,,x,,,,,,,,5,1968,,found on Haplopappus venetus g,collected at Fraser Point
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,eschscholtziae,Phenacoccus eschscholtziae,Phenacoccus eschscholtziae,McKenzie,1961,,D.R. Miller,1974,Pan-Pac. Ent.,50,196,,,,,,,,x,,,,,,,,,D.R. Miller,5,1973,,found on Lotus argophyllus orn,China Point
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,eschscholtziae,Phenacoccus eschscholtziae,Phenacoccus eschscholtziae,McKenzie,1961,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,x,,x,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,madeirensis,Phenacoccus madeirensis,Phenacoccus madeirensis,Green,1923,MISID as gossypii,D.R. Miller,1971,Pan-Pac. Ent.,47,299,,,,,,,,,,x,,,,,,,D.R. Miller,6,1967,,found on Eschscholtzia califor,Canada del Medio
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,madeirensis,Phenacoccus madeirensis,Phenacoccus madeirensis,Green,1923,MISID as gossypii,D.R. Miller,1973,Pan-Pac. Ent.,49,266,,,,,,,,,,,,x,,,,,D.R. Miller,7,1970,,found on Haplopappus sp.,Simonton Cove
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,madeirensis,Phenacoccus madeirensis,Phenacoccus madeirensis,Green,1923,MISID as gossypii,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,x,x,,x,,x,x,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,madeirensis,Phenacoccus madeirensis,Phenacoccus madeirensis,Green,1923,,Williams,1987,Bull. Ent. Res.,77,352,,,,,,,x,,,,,x,,,,,,,,,includes hostplant data,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,,Phenacoccus ,,,,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,,,x,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,,Phenacoccus ,,,,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,,,,,,,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,solani,Phenacoccus solani,Phenacoccus solani,Ferris,1918,,D.R. Miller,1971,Pan-Pac. Ent.,47,299,,,,,,,,,,x,,,,,,,,5,1968,,found on Mesembryanthemum nodi,collected at Fraser Point
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,solani,Phenacoccus solani,Phenacoccus solani,Ferris,1918,,D.R. Miller,1974,Pan-Pac. Ent.,50,196,,,,,,,,x,,,,,,,,,D.R. Miller,5,1973,,found on Franseria chamissonis,S. West Cove
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Phenacoccus,Phenacoccus,solani,Phenacoccus solani,Phenacoccus solani,Ferris,1918,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,x,,x,,,x,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Pseudococcus,Pseudococcus,affinis,Pseudococcus affinis,Pseudococcus affinis,(Maskell),1894,as obscurus SYN,D.R. Miller,1971,Pan-Pac. Ent.,47,299,,,,,,,,,,x,,,,,,,,4,1969,,found on Castilleja sp.,collected so. of Christi Beach
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Pseudococcus,Pseudococcus,affinis,Pseudococcus affinis,Pseudococcus affinis,(Maskell),1894,as obscurus SYN,D.R. Miller,1973,Pan-Pac. Ent.,49,264,-269,,,,,,,,,x,,x,,,,,,0,,,more diverse habitats on Mig.,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Pseudococcus,Pseudococcus,affinis,Pseudococcus affinis,Pseudococcus affinis,(Maskell),1894,as obscurus SYN,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,x,x,,,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Pseudococcus,Pseudococcus,beardsleyi,Pseudococcus beardsleyi,Pseudococcus beardsleyi,Miller & McKenzie,1971,,D.R. Miller,1971,Pan-Pac. Ent.,47,299,,,,,,,,,,x,,,,,,,,5,1969,,found on Arctostaphylos subcor,collected at no. rim so. of Pe
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Pseudococcus,Pseudococcus,beardsleyi,Pseudococcus beardsleyi,Pseudococcus beardsleyi,Miller & McKenzie,1971,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,,,x,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Pseudococcus,Pseudococcus,longisetosus,Pseudococcus longisetosus,Pseudococcus longisetosus,Ferris,1918,,D.R. Miller,1971,Pan-Pac. Ent.,47,299,,,,,,,,,,x,,,,,,,,5,1968,,found on Rhus diversiloba,collected at Canada del Medio
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Pseudococcus,Pseudococcus,longisetosus,Pseudococcus longisetosus,Pseudococcus longisetosus,Ferris,1918,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,36,",48",,,,,,,,,x,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Pseudococcus,Pseudococcus,maritimus,Pseudococcus maritimus,Pseudococcus maritimus,(Ehrhorn),1900,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,34,",48",,,,,,,x,,,,x,,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Pseudococcus,Pseudococcus,,Pseudococcus ,,,,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,,,,,,,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Pseudococcus,Pseudococcus,,Pseudococcus ,,,,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,,,x,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Pseudococcus,Pseudococcus,sp. nr. dispar,Pseudococcus sp. nr. dispar,Pseudococcus sp. nr. dispar,McKenzie,,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,,,,,,,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Puto,Puto,yuccae,Puto yuccae,Puto yuccae,(Coquillett),1890,,Chamberlin,1939,Bios,10,104,,,,,,,,,,,,x,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Puto,Puto,yuccae,Puto yuccae,Puto yuccae,(Coquillett),1890,,Ferris,1950,Stanford Univ. Press.,,24,-25,,,,,,,,,,,x,,,,,,0,,,found on Astragalus miguelensi,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Puto,Puto,yuccae,Puto yuccae,Puto yuccae,(Coquillett),1890,,McKenzie,1967,Mealybugs of California,,1,-526,,,,,,,,,,,x,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Puto,Puto,yuccae,Puto yuccae,Puto yuccae,(Coquillett),1890,,D.R. Miller,1971,Pan-Pac. Ent.,47,299,,,,,,,,,,x,,,,,,,,5,1969,,found on Eriogonum sp. and oth,"collected at Christi Beach, Wa"
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Puto,Puto,yuccae,Puto yuccae,Puto yuccae,(Coquillett),1890,,D.R. Miller,1973,Pan-Pac. Ent.,49,266,,,,,,,,,,,,x,,,,,D.R. Miller,7,1970,,found on Attriplex semibaccata,"Bay Point, Cuyler Harbor"
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Puto,Puto,yuccae,Puto yuccae,Puto yuccae,(Coquillett),1890,,D.R. Miller,1974,Pan-Pac. Ent.,50,196,,,,,,,,x,,,,,,,,,D.R. Miller,5,1973,,found on Suaeda californica,Eel Point
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Puto,Puto,yuccae,Puto yuccae,Puto yuccae,(Coquillett),1890,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,x,x,x,x,,x,,x,x,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Radicoccus,Radicoccus,kelloggi,Radicoccus kelloggi,Radicoccus kelloggi,(Ehrhorn & Cockerell,1901,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,36,",48",,,,,,x,x,,,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,bicirculus,Rhizoecus bicirculus,Rhizoecus bicirculus,McKenzie,1967,,D.R. Miller,1971,Pan-Pac. Ent.,47,299,,,,,,,,,,x,,,,,,,,5,1968,,found on Lotus scoparius graci,collected at so. rim U.C. Rese
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,bicirculus,Rhizoecus bicirculus,Rhizoecus bicirculus,McKenzie,1967,,Hambleton,1976,USDA Tech. Bull.,1522,1,-88,,,,,,,,,x,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,bicirculus,Rhizoecus bicirculus,Rhizoecus bicirculus,McKenzie,1967,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,30,",36",,,,,,x,x,,x,,,x,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,bicirculus,Rhizoecus bicirculus,Rhizoecus bicirculus,McKenzie,1967,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,x,x,,x,,,x,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,falcifer,Rhizoecus falcifer,Rhizoecus falcifer,Kunckel d'Herculais,1878,,McKenzie,1967,Mealybugs of California,,1,-526,,,,,,x,,,,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,gracilis,Rhizoecus gracilis,Rhizoecus gracilis,McKenzie,1961,,D.R. Miller,1971,Pan-Pac. Ent.,47,299,,,,,,,,,,x,,,,,,,D.R. Miller,5,1068,,found on Artemidia californica,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,gracilis,Rhizoecus gracilis,Rhizoecus gracilis,McKenzie,1961,,D.R. Miller,1973,Pan-Pac. Ent.,49,267,,,,,,,,,,,,x,,,,,D.R. Miller,7,1970,,found on composite,Bay Point
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,gracilis,Rhizoecus gracilis,Rhizoecus gracilis,McKenzie,1961,,Hambleton,1976,USDA Tech. Bull.,1522,1,-88,,,,,,,,,x,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,gracilis,Rhizoecus gracilis,Rhizoecus gracilis,McKenzie,1961,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,x,,,x,,x,x,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,nakaharai,Rhizoecus nakaharai,Rhizoecus nakaharai,Hambleton,1976,MISID as leucosomus,D.R. Miller,1971,Pan-Pac. Ent.,47,300,,,,,,,,,,x,,,,,,,,5,1968,,found on Dudleya greenei,collected at Coches Prietos
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,nakaharai,Rhizoecus nakaharai,Rhizoecus nakaharai,Hambleton,1976,,Hambleton,1976,USDA Tech. Bull.,1522,1,-88,,,,,,,,,x,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,nakaharai,Rhizoecus nakaharai,Rhizoecus nakaharai,Hambleton,1976,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,30,",48",,,,,,,,,x,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Rhizoecus,Rhizoecus,subcyperalis,Rhizoecus subcyperalis,Rhizoecus subcyperalis,Hambleton,1976,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,36,",48",,,,,,,,,,,,x,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Scaptococcus,Scaptococcus,,Scaptococcus ,,,,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,,,,,,x,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Spilococcus,Spilococcus,corticosus,Spilococcus corticosus,Spilococcus corticosus,McKenzie,1967,,D.R. Miller,1974,Pan-Pac. Ent.,50,196,,,,,,,,x,,,,,,,,,D.R. Miller,5,1973,,found on Artemisia californica,canyon N. Boulder
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Spilococcus,Spilococcus,corticosus,Spilococcus corticosus,Spilococcus corticosus,McKenzie,1967,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,x,,,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Spilococcus,Spilococcus,implicatus,Spilococcus implicatus,Spilococcus implicatus,Ferris,1950,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,,,,,,,,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Spilococcus,Spilococcus,keiferi,Spilococcus keiferi,Spilococcus keiferi,McKenzie,1960,,D.R. Miller,1971,Pan-Pac. Ent.,47,300,,,,,,,,,,x,,,,,,,,5,1969,,found on Eriogonum sp.,collected at beach west of Wat
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Spilococcus,Spilococcus,keiferi,Spilococcus keiferi,Spilococcus keiferi,McKenzie,1960,,D.R. Miller,1973,Pan-Pac. Ent.,49,267,,,,,,,,,,,,x,,,,,D.R. Miller,7,1970,,found on Eriogonum sp.,Cuyler Harbor
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Spilococcus,Spilococcus,keiferi,Spilococcus keiferi,Spilococcus keiferi,McKenzie,1960,,D.R. Miller,1974,Pan-Pac. Ent.,50,196,,,,,,,,x,,,,,,,,,D.R. Miller,5,1973,,found on Suaeda californica,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Spilococcus,Spilococcus,keiferi,Spilococcus keiferi,Spilococcus keiferi,McKenzie,1960,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,34,",48",,,,,,x,x,,x,,x,,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Spilococcus,Spilococcus,pressus,Spilococcus pressus,Spilococcus pressus,Ferris,1950,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,x,,,,,,x,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Tridiscus,Tridiscus,distichlii,Tridiscus distichlii,Tridiscus distichlii,(Ferris),1918,,D.R. Miller,1973,Pan-Pac. Ent.,49,267,,,,,,,,,,,,x,,,,,D.R. Miller,7,1970,,found on Distichlis spicata,San Miguel Mountain
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Tridiscus,Tridiscus,distichlii,Tridiscus distichlii,Tridiscus distichlii,(Ferris),1918,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,x,,,,,x,x,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Trionymus,Trionymus,caricis,Trionymus caricis,Trionymus caricis,McConnell,1941,,D.R. Miller,1971,Pan-Pac. Ent.,47,300,,,,,,,,,,x,,,,,,,,4,1969,,found on Distichlis spicata,collected at Christi Beach
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Trionymus,Trionymus,caricis,Trionymus caricis,Trionymus caricis,McConnell,1941,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,36,",48",,,,,,,,,x,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Trionymus,Trionymus,frontalis,Trionymus frontalis,Trionymus frontalis,McKenzie,1967,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,x,,,,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Trionymus,Trionymus,smithii,Trionymus smithii,Trionymus smithii,(Essig),1910,,D.R. Miller,1973,Pan-Pac. Ent.,49,267,,,,,,,,,,,,x,,,,,D.R. Miller,7,1970,,found on grass,.5 mi. on Simonton Cove
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Trionymus,Trionymus,smithii,Trionymus smithii,Trionymus smithii,(Essig),1910,,D.R. Miller,1974,Pan-Pac. Ent.,50,196,,,,,,,,x,,,,,,,,,D.R. Miller,5,1973,,found on Avena sp.,Wilson Cove
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Trionymus,Trionymus,smithii,Trionymus smithii,Trionymus smithii,(Essig),1910,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,x,x,,,,x,,x,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Trionymus,Trionymus,utahensis,Trionymus utahensis,Trionymus utahensis,(Cockerell),1916,,D.R. Miller,1971,Pan-Pac. Ent.,47,300,,,,,,,,,,x,,,,,,,,4,1969,,"found on Bromus sp., Avena sp.",collected at Johnston Canyon
Literature,Literature,Homoptera,Hemiptera,Pseudococcidae,Pseudococcidae,Trionymus,Trionymus,utahensis,Trionymus utahensis,Trionymus utahensis,(Cockerell),1916,,"Rust, Menke & D. Miller",1985,Ent. Calif. Ch. Isls. Proc.,,48,,,,,,,x,,,x,,,,,,,,0,,,,
Literature,Literature,Homoptera,Hemiptera,Psyllidae,Psyllidae,Acizzia,Acizzia,uncatoides,Acizzia uncatoides,Acizzia uncatoides,(Ferris & Klyver),1932,,Straughan,1982,"Tech. Rep., Allan Hancock, USC",6,379,,,,,,,,x,,,,,,,,,,0,,,,
